step,vehicle_id,site_id
2880,21127,208102
2880,23510,900357
2880,23326,203349
2880,24588,900877
2880,29098,900015
2880,8442,901398
2880,26964,900015
2880,29256,203193
2880,29299,
2880,11686,900376
2880,12732,900036
2880,6934,202883
2880,1733,900877
2880,18655,901390
2880,27308,901398
2880,29535,900003
2880,23241,202793
2880,30548,
2880,4912,900051
2880,20224,900020
2880,27560,900194
2880,10988,901861
2880,12566,204460
2880,29541,204809
2880,7691,901238
2880,21554,205522
2880,23372,
2880,29594,900970
2880,11472,901861
2880,2217,900933
2880,22512,900468
2880,23630,900357
2880,1643,203052
2880,27393,900892
2880,6567,901243
2880,30621,900140
2880,10975,900864
2880,21651,205522
2880,29632,202880
2880,30636,
2880,15370,900075
2880,26515,901243
2880,12558,900030
2880,8777,901861
2880,22485,205599
2880,29951,900140
2880,689,901275
2880,15820,202893
2880,23382,900095
2880,16934,900357
2880,28871,900020
2880,29913,900032
2880,4095,900030
2880,24925,900064
2880,13588,900010
2880,18380,204744
2880,1943,204310
2880,19767,
2880,15372,900028
2880,8582,900194
2880,18408,203193
2880,2196,208102
2880,25890,900140
2880,14411,901242
2880,25353,901398
2880,8241,203393
2880,10049,202881
2880,2448,900036
2880,19036,
2880,23494,901398
2880,3055,205600
2880,29293,203193
2880,27217,901390
2880,29261,901117
2880,29691,900972
2880,10691,901752
2880,2756,901390
2880,28381,900018
2880,12348,901196
2880,2440,202880
2880,26087,900140
2880,4696,901134
2880,1123,900019
2880,23934,900402
2880,26340,900022
2880,22692,900037
2880,27616,203193
2880,12208,901861
2880,1640,204325
2880,25874,901398
2880,5180,204460
2880,5301,203393
2880,6685,901341
2880,1446,203349
2880,16308,901006
2880,17191,900064
2880,27294,
2880,28959,
2880,30634,
2880,5182,900414
2880,17906,203486
2880,7690,900024
2880,25129,205207
2880,5722,900194
2880,13248,204608
2880,17161,901117
2880,2842,901390
2880,25398,203868
2880,26092,901243
2880,29244,901117
2880,29441,900515
2880,7694,900070
2880,24230,901234
2880,7201,203016
2880,27222,901179
2880,14415,208102
2880,26844,203390
2880,28860,
2880,29246,901538
2880,29769,205245
2880,25340,
2880,8621,206962
2880,18551,202893
2880,27558,
2880,1011,202946
2880,19752,203193
2880,3059,900140
2880,3139,901153
2880,3251,
2880,10989,901017
2880,22589,900376
2880,28037,901117
2880,285,900356
2880,23327,
2880,13760,901375
2880,1750,
2880,16183,900075
2880,22935,900018
2880,3511,900972
2880,13982,900073
2880,26654,900250
2880,15069,202892
2880,15853,900019
2880,15792,900955
2880,19539,901117
2880,22566,204327
2880,17194,900037
2880,12436,901438
2880,10835,900489
2880,11131,206207
2880,10479,901375
2880,17920,900165
2880,23781,901234
2880,28109,900015
2880,28859,900515
2880,26015,900140
2880,11700,900927
2880,15808,900376
2880,13933,900927
2880,29836,900373
2880,16933,
2880,30384,203869
2880,13755,900050
2880,22552,203231
2880,20608,900010
2880,27292,
2880,16328,900879
2880,23403,900972
2880,15128,203193
2880,25341,900140
2880,27197,900015
2880,29687,
2880,12559,901856
2880,13942,900040
2880,18573,900659
2880,1932,203146
2880,28668,901390
2880,3971,900534
2880,22731,
2880,13232,
2880,23194,202882
2880,24723,
2880,28701,900250
2880,28873,901752
2880,3147,901243
2880,22476,
2880,27968,900015
2880,17408,900877
2880,2595,900420
2880,27001,206142
2880,6937,205135
2880,9339,901279
2880,14467,900928
2880,17625,901329
2880,15068,900076
2880,15328,203193
2880,10500,202790
2880,17160,203709
2880,17942,203697
2880,19283,204237
2880,28557,207338
2880,9644,900010
2880,15811,900076
2880,17639,202892
2880,26257,900357
2880,26435,900194
2880,29911,202793
2880,17833,206207
2880,6546,900927
2880,29781,205245
2880,823,204662
2880,26158,900194
2880,23533,900491
2880,29359,900250
2880,16085,203315
2880,18693,204327
2880,3851,900006
2880,24586,
2880,7654,901853
2880,9346,900027
2880,15086,203397
2880,15314,900020
2880,8775,204608
2880,906,901487
2880,20244,204809
2880,19739,204237
2880,25907,900194
2880,27385,
2880,27515,203193
2880,28586,900892
2880,3678,900877
2880,26176,900194
2880,6405,206719
2880,8143,901279
2880,9402,900021
2880,13057,900010
2880,15269,206768
2880,19536,900892
2880,8441,900194
2880,14184,901029
2880,18579,901268
2880,26514,900010
2880,12635,900047
2880,27472,
2880,29596,900024
2880,348,900927
2880,1927,900932
2880,24418,204604
2880,27376,900250
2880,7203,900697
2880,10301,204456
2880,15283,203867
2880,29906,204239
2880,29626,203349
2880,21525,206373
2880,635,207015
2880,17769,203396
2880,28122,
2880,11343,901153
2880,12199,901242
2880,19314,900467
2880,5184,900414
2880,14389,202893
2880,17649,900914
2880,27227,900194
2880,9427,900020
2880,29082,901198
2880,29298,
2880,13464,205137
2880,26105,901375
2880,20050,900064
2880,9139,900010
2880,190,900027
2880,2425,
2880,8563,
2880,15336,203193
2880,25018,901243
2880,27469,206142
2880,13468,901375
2880,16304,901237
2880,18183,202885
2880,26507,901279
2880,1475,203349
2880,19040,901375
2880,2436,900133
2880,25785,900357
2880,13069,900020
2880,9739,900076
2880,10390,900042
2880,20967,901834
2880,12202,900050
2880,18370,203897
2880,22043,
2880,3885,203137
2880,29635,900439
2880,6079,900897
2880,18403,203193
2880,25054,900022
2880,2830,900457
2880,3255,203349
2880,10964,900047
2880,17777,900468
2880,19883,900414
2880,5195,900086
2880,14425,900075
2880,20235,204460
2880,21,900133
2880,6886,900457
2880,12772,901234
2880,14371,900328
2880,5779,900969
2880,11499,203348
2880,20940,203193
2880,26328,900357
2880,605,207015
2880,25417,901179
2880,28210,900018
2880,19529,203484
2880,23632,900140
2880,492,900086
2880,1125,206962
2880,30277,900420
2880,12653,900086
2880,19568,203243
2880,18647,204324
2880,22565,900115
2880,21273,901237
2880,22226,901341
2880,28742,900250
2880,12541,204327
2880,20475,900468
2880,23833,204603
2880,25687,206823
2880,28185,900250
2880,4075,900488
2880,481,202883
2880,5866,901734
2880,6694,203147
2880,734,202880
2880,25896,
2880,29486,900102
2880,1440,203349
2880,27863,203193
2880,29101,900250
2880,3789,206962
2880,25202,203868
2880,3454,208102
2880,29840,901238
2880,21529,203193
2880,21999,900250
2880,26790,203868
2880,3840,900879
2880,13252,901107
2880,23359,900133
2880,23625,900194
2880,23915,901183
2880,26971,900015
2880,11250,900369
2880,3143,900457
2880,5285,205598
2880,7687,900488
2880,15302,901268
2880,625,901183
2880,22084,204460
2880,20464,204744
2880,26846,
2880,27105,206142
2880,7925,900024
2880,15807,900906
2880,18761,900037
2880,23912,901132
2880,30516,901179
2880,10794,900941
2880,13756,901131
2880,24815,900140
2880,25222,901279
2880,8579,900194
2880,17422,900064
2880,22414,900877
2880,25024,901243
2880,693,203845
2880,7699,901242
2880,22654,901253
2880,29358,900250
2880,29887,202793
2880,7242,900051
2880,15423,901286
2880,3045,900457
2880,10990,900907
2880,16311,204460
2880,16422,901375
2880,21746,203193
2880,22266,901006
2880,8130,901237
2880,15381,901286
2880,27384,
2880,28494,203193
2880,3753,204603
2880,15026,900062
2880,28121,
2880,3225,900488
2880,12659,901853
2880,1739,203397
2880,21782,900361
2880,17968,900914
2880,26086,900140
2880,280,901487
2880,8133,901237
2880,14438,900114
2880,18402,901861
2880,17959,203235
2880,24899,900040
2880,25801,
2880,29884,900972
2880,15707,901107
2880,16906,900072
2880,17182,203486
2880,25135,900048
2880,26251,
2880,27945,901117
2880,5397,202880
2880,17187,900697
2880,1958,901049
2880,25590,
2880,6156,900048
2880,813,900032
2880,11690,901006
2880,15823,901268
2880,30137,900972
2880,5168,900075
2880,1997,900075
2880,25520,900010
2880,4446,900935
2880,6867,900457
2880,15333,901211
2880,1744,900032
2880,19161,900022
2880,28293,900876
2880,5,900412
2880,10608,900749
2880,10672,203387
2880,13612,900076
2880,23195,202882
2880,2578,206207
2880,7219,206829
2880,22490,900047
2880,26716,900357
2880,16520,901166
2880,6971,900098
2880,10819,900941
2880,27028,208199
2880,999,901375
2880,15827,901107
2880,10918,900907
2880,11467,203136
2880,13802,203397
2880,22744,900048
2880,26073,
2880,1105,205137
2880,14988,900062
2880,28531,900250
2880,3230,900655
2880,703,900540
2880,14387,900050
2880,25517,901234
2880,26831,900085
2880,29317,
2880,5714,900877
2880,1015,900028
2880,21665,900062
2880,25591,
2880,26432,900357
2880,27023,901442
2880,5132,900075
2880,10766,900059
2880,14325,204323
2880,6461,203195
2880,16320,901237
2880,18674,901021
2880,24787,900010
2880,25013,900072
2880,27408,900357
2880,20524,204596
2880,25971,
2880,4007,206382
2880,10053,900040
2880,10057,901375
2880,25519,900010
2880,7892,900029
2880,8549,900194
2880,19473,901092
2880,27786,203193
2880,5177,901275
2880,13021,900922
2880,15786,901107
2880,17949,900098
2880,21560,900048
2880,3714,203393
2880,12625,900468
2880,26275,202881
2880,393,206841
2880,6899,900897
2880,8365,900072
2880,12813,900914
2880,19486,901479
2880,24854,901398
2880,29974,203349
2880,25653,900140
2880,27556,900357
2880,28039,901117
2880,5175,203127
2880,10111,206719
2880,24220,
2880,29018,
2880,7420,205716
2880,10074,900073
2880,22013,901117
2880,26108,
2880,5500,204456
2880,11346,900488
2880,15648,901107
2880,25784,
2880,3975,202792
2880,10622,900327
2880,11099,900339
2880,25384,900316
2880,28209,204237
2880,17702,900047
2880,18194,900876
2880,26288,900194
2880,17210,900064
2880,19629,202499
2880,19398,203397
2880,20593,203868
2880,29137,900250
2880,29385,
2880,10722,900059
2880,13676,900020
2880,27919,
2880,29835,204818
2880,1247,900359
2880,16645,202945
2880,17678,900047
2880,1157,203349
2880,20932,900250
2880,25396,900015
2880,3349,208102
2880,9648,901375
2880,12267,900098
2880,19015,202499
2880,1978,900439
2880,27656,203270
2880,29689,900972
2880,5653,901168
2880,19551,900457
2880,242,901856
2880,29633,202883
2880,608,202943
2880,14050,901107
2880,14199,900928
2880,1494,901279
2880,18965,900072
2880,27027,208199
2880,28033,901117
2880,28042,900250
2880,21470,207336
2880,21956,901092
2880,26210,901398
2880,5289,900098
2880,12925,204162
2880,3504,202883
2880,14004,203897
2880,22083,900906
2880,7492,901853
2880,22198,900892
2880,1244,900359
2880,23238,202882
2880,2546,202883
2880,26761,900316
2880,10072,203172
2880,10121,901834
2880,12225,203845
2880,20210,901209
2880,20236,204460
2880,24725,900194
2880,29861,900086
2880,7977,203398
2880,14135,900014
2880,16425,203486
2880,17436,901153
2880,22964,204327
2880,25589,
2880,4061,203146
2880,5286,204323
2880,8392,202945
2880,29305,
2880,11134,900041
2880,13059,900091
2880,13207,901006
2880,29819,901350
2880,7197,901251
2880,11734,900488
2880,25676,900140
2880,28711,
2880,17227,900862
2880,27172,900329
2880,28546,206373
2880,7055,900327
2880,19924,206830
2880,23895,900420
2880,51,203147
2880,20085,900468
2880,24032,900420
2880,29762,204818
2880,4029,206829
2880,559,203393
2880,10308,205908
2880,24335,
2880,28156,901117
2880,3242,203237
2880,23786,
2880,28634,203193
2880,10467,901065
2880,18008,900047
2880,24224,900194
2880,18790,203390
2880,23014,901209
2880,8739,901390
2880,19683,900955
2880,4086,203146
2880,8264,202945
2880,12258,900086
2880,16129,901237
2880,4283,900028
2880,17197,900862
2880,25486,203390
2880,28844,
2880,10998,900147
2880,4903,900665
2880,23146,901134
2880,24875,900194
2880,30300,205451
2880,4822,900075
2880,1481,900027
2880,16527,901166
2880,1708,901243
2880,23110,901209
2880,26183,901398
2880,13694,203659
2880,23367,202882
2880,6249,900198
2880,6432,203774
2880,16321,901237
2880,24877,901375
2880,26670,901390
2880,27943,
2880,3241,206380
2880,8599,900022
2880,22972,901209
2880,24235,202880
2880,25345,
2880,18940,900337
2880,194,901487
2880,24093,
2880,6320,203195
2880,17992,900047
2880,23611,900351
2880,29922,901438
2880,3509,900032
2880,12434,900098
2880,16519,900926
2880,29326,
2880,4806,900030
2880,20217,901538
2880,27534,900892
2880,28290,901861
2880,5260,900026
2880,5705,900088
2880,7145,901251
2880,16731,203400
2880,20481,205243
2880,27017,206142
2880,29643,204818
2880,21991,900250
2880,22424,204744
2880,22609,901390
2880,305,900420
2880,7525,901853
2880,15910,204601
2880,1776,900027
2880,19319,206376
2880,29867,900024
2880,1142,204662
2880,18590,901861
2880,5618,900879
2880,11941,203395
2880,12785,900914
2880,19740,900955
2880,22401,900990
2880,22462,203193
2880,23298,
2880,16175,901237
2880,16314,901237
2880,18440,900114
2880,23277,202882
2880,24400,203137
2880,26822,900357
2880,28164,
2880,29362,
2880,29620,202883
2880,3783,206829
2880,4287,900028
2880,1533,900491
2880,25813,
2880,2610,205451
2880,3893,900010
2880,9617,901268
2880,22507,204327
2880,26281,900194
2880,8271,202945
2880,10709,901367
2880,15112,901752
2880,28607,900250
2880,6071,900016
2880,11679,204601
2880,14270,900870
2880,21319,202795
2880,21444,203597
2880,28950,
2880,15837,900021
2880,20388,900414
2880,13943,205207
2880,14553,900114
2880,19704,204744
2880,29865,901438
2880,3960,204749
2880,12200,203696
2880,15801,901107
2880,23005,901209
2880,23309,
2880,28186,900250
2880,5832,900928
2880,25982,
2880,27404,900015
2880,3715,203394
2880,11125,900339
2880,17933,203235
2880,23707,900133
2880,24440,900010
2880,27857,900250
2880,8922,202893
2880,21147,202948
2880,12594,900098
2880,442,203430
2880,9659,900928
2880,5187,203127
2880,6763,203230
2880,11755,900488
2880,17196,900862
2880,20098,901006
2880,4819,900030
2880,1213,900359
2880,2038,900063
2880,26343,900357
2880,27149,900357
2880,8520,900037
2880,22170,203270
2880,27883,
2880,11677,204601
2880,23143,900047
2880,23358,202882
2880,10256,901065
2880,1439,900027
2880,28516,207338
2880,28523,203193
2880,59,203147
2880,13118,900544
2880,136,203147
2880,16170,901237
2880,28354,900376
2880,3643,204662
2880,3965,203256
2880,4651,203133
2880,7163,901251
2880,1846,900359
2880,20838,901861
2880,28637,900250
2880,30082,900972
2880,5821,205522
2880,19817,203467
2880,21762,203867
2880,2192,203430
2880,28975,203193
2880,4276,900019
2880,12685,901017
2880,13850,205207
2880,14253,900581
2880,26063,901398
2880,11847,203696
2880,12343,900098
2880,28966,900515
2880,3881,204603
2880,10776,900941
2880,20101,901006
2880,2636,203393
2880,8198,900022
2880,9649,900040
2880,1001,901279
2880,11640,204601
2880,17613,900062
2880,21314,202795
2880,3776,203052
2880,10386,205522
2880,14043,901107
2880,27629,900250
2880,9643,900040
2880,18412,900744
2880,20948,900048
2880,23478,
2880,27990,900250
2880,29501,206139
2880,7040,900880
2880,10226,205908
2880,15419,901107
2880,5287,900024
2880,66,901856
2880,19309,900879
2880,20289,901237
2880,20394,900414
2880,5277,900035
2880,25623,202880
2880,28514,206373
2880,6037,900016
2880,1526,900491
2880,18075,203235
2880,2639,203393
2880,3980,202792
2880,9432,900040
2880,1961,900969
2880,19684,900955
2880,27571,
2880,3806,204456
2880,17539,203314
2880,24171,
2880,26502,900194
2880,478,901856
2880,5253,900104
2880,7001,900880
2880,946,202883
2880,13075,203388
2880,13208,900048
2880,19715,202499
2880,24114,
2880,30085,
2880,4653,203133
2880,6028,205134
2880,30524,900316
2880,6848,900046
2880,7106,900534
2880,14487,900114
2880,19397,900048
2880,2699,205137
2880,29422,900515
2880,7615,901853
2880,1243,900359
2880,14540,900114
2880,27715,900250
2880,9693,900928
2880,12816,900064
2880,19385,900659
2880,25900,901398
2880,29002,900250
2880,16624,900877
2880,26902,900015
2880,29755,901350
2880,844,205303
2880,14998,900114
2880,1133,204662
2880,17762,901008
2880,21122,204608
2880,27434,901117
2880,29808,901350
2880,65,203147
2880,8192,900022
2880,21336,202795
2880,15642,901107
2880,28303,204744
2880,10298,901040
2880,1232,204662
2880,17255,900862
2880,19137,204606
2880,8073,900086
2880,14692,900114
2880,20083,204460
2880,29534,901235
2880,16899,900607
2880,19628,202499
2880,28741,203193
2880,9174,203396
2880,10093,901834
2880,18404,901752
2880,29612,900095
2880,11880,203696
2880,17024,901341
2880,17075,900862
2880,20339,204327
2880,28432,203193
2880,14528,900114
2880,19719,900955
2880,20138,206830
2880,25043,900010
2880,29041,203193
2880,5969,204749
2880,12598,900098
2880,15905,204601
2880,20722,204608
2880,27514,900250
2880,27552,900892
2880,9304,203897
2880,10624,203194
2880,12831,900072
2880,13930,205207
2880,15189,900114
2880,16650,206719
2880,16665,206719
2880,17771,901008
2880,2083,900063
2880,25059,900022
2880,3021,900070
2880,9134,203897
2880,10001,901286
2880,14451,900114
2880,15482,901107
2880,21385,900744
2880,23735,900133
2880,7787,900488
2880,19867,203467
2880,21925,203867
2880,6025,205133
2880,13229,900926
2880,18179,900925
2880,21059,900020
2880,21270,901752
2880,30412,900972
2880,3150,900054
2880,10306,205908
2880,11597,204601
2880,30518,900316
2880,3601,205245
2880,14502,900114
2880,430,900032
2880,10153,901329
2880,15161,900021
2880,10391,205522
2880,13515,900879
2880,13785,205207
2880,17793,900014
2880,1865,901330
2880,6726,900540
2880,11266,901332
2880,18639,900047
2880,22204,203867
2880,22685,900015
2880,9675,901286
2880,17264,900862
2880,11139,901236
2880,29799,901350
2880,4641,900070
2880,8510,900064
2880,10629,203194
2880,1414,203234
2880,26209,901398
2880,2755,901228
2880,29268,
2880,29783,204818
2880,3654,203137
2880,6457,901489
2880,13484,205600
2880,17943,900047
2880,30181,205451
2880,5173,203127
2880,14477,900114
2880,22245,203597
2880,26361,901398
2880,3579,901238
2880,20001,202795
2880,21074,900020
2880,23292,
2880,26447,901398
2880,16296,900042
2880,16347,206207
2880,1635,901168
2880,22905,900892
2880,26816,900015
2880,13680,900697
2880,16154,900414
2880,4660,901275
2880,22716,900085
2880,25911,
2880,29670,204818
2880,11114,900339
2880,13502,900879
2880,16313,901237
2880,18567,900047
2880,4290,900028
2880,15902,204601
2880,21942,900017
2880,24117,
2880,30598,
2880,7463,205716
2880,12596,900098
2880,24639,900194
2880,5459,901375
2880,6281,203195
2880,14626,900114
2880,18362,900047
2880,21193,202948
2880,4015,900927
2880,6313,203195
2880,6673,901242
2880,787,205303
2880,9407,203126
2880,17256,900862
2880,18160,901752
2880,26273,901398
2880,2721,205137
2880,402,900032
2880,8,900402
2880,8280,900068
2880,18229,900925
2880,20520,900072
2880,26936,900357
2880,3597,205245
2880,13715,900697
2880,13959,205207
2880,14331,900870
2880,14907,900114
2880,23283,202882
2880,23469,203349
2880,28364,204744
2880,3217,206380
2880,7387,900534
2880,9658,900928
2880,9673,900016
2880,17322,900862
2880,18692,901021
2880,18763,901092
2880,19728,900955
2880,20229,901538
2880,24017,206823
2880,5961,204749
2880,15046,900114
2880,20835,203709
2880,23178,900020
2880,2424,900864
2880,14335,900870
2880,20534,901179
2880,25369,900357
2880,11482,203136
2880,13661,900697
2880,13860,205207
2880,1396,203234
2880,14120,900014
2880,22469,203193
2880,25399,901179
2880,3535,203348
2880,4154,900019
2880,11976,203696
2880,14201,900581
2880,15155,900114
2880,17606,203315
2880,29260,
2880,5228,900104
2880,7474,900534
2880,11423,900041
2880,12216,206907
2880,14761,900114
2880,1922,900897
2880,30431,202793
2880,10689,900467
2880,15472,900858
2880,16547,901166
2880,18577,900047
2880,26883,900015
2880,6100,900075
2880,11416,900488
2880,12383,900098
2880,15438,901107
2880,19297,901479
2880,2227,203430
2880,23875,206823
2880,3115,901132
2880,451,202883
2880,8414,900022
2880,13970,900167
2880,15804,900021
2880,22361,203597
2880,26726,
2880,3261,900336
2880,7005,900880
2880,11272,901332
2880,14231,900581
2880,15798,901107
2880,1677,900983
2880,19922,206830
2880,22442,204744
2880,30614,
2880,3572,901238
2880,14456,900114
2880,17760,901008
2880,27860,900250
2880,7455,205716
2880,9401,900630
2880,1447,900027
2880,18563,900047
2880,24212,900140
2880,24492,900194
2880,27437,901117
2880,275,203147
2880,5956,204749
2880,9794,901286
2880,10020,901268
2880,11130,900339
2880,23108,204744
2880,2664,901243
2880,7538,901853
2880,9503,205247
2880,27280,900015
2880,28897,
2880,8205,900022
2880,15321,900114
2880,24468,900140
2880,4185,900019
2880,5431,900010
2880,12501,900104
2880,18086,900047
2880,22684,900015
2880,11746,900488
2880,13833,205207
2880,17783,900014
2880,17926,900014
2880,22546,901861
2880,24658,900194
2880,30493,
2880,14539,900114
2880,3983,202792
2880,10036,901268
2880,11728,900488
2880,28216,204237
2880,6891,900046
2880,13898,205206
2880,16496,901166
2880,17550,900167
2880,19276,901479
2880,24024,203349
2880,30225,205451
2880,678,206840
2880,9723,900630
2880,11090,900339
2880,14419,900114
2880,14921,900114
2880,22958,204744
2880,8244,202945
2880,10251,205332
2880,12432,900098
2880,13434,900879
2880,20089,204460
2880,28111,
2880,2850,202895
2880,5846,900928
2880,6534,202885
2880,9418,900088
2880,11894,203696
2880,13759,900870
2880,1538,900491
2880,15735,900021
2880,22747,901117
2880,2778,901243
2880,28737,203193
2880,6729,900540
2880,9260,203897
2880,15593,900858
2880,21179,901198
2880,21655,900337
2880,22854,204237
2880,12707,206207
2880,2210,203430
2880,22211,203867
2880,23188,203193
2880,26759,900316
2880,11156,900041
2880,23898,900133
2880,29485,
2880,11288,901332
2880,26375,901398
2880,5468,900010
2880,11522,900903
2880,17855,900876
2880,23522,204093
2880,26242,901398
2880,413,900032
2880,11724,900488
2880,13960,205207
2880,17523,900862
2880,24307,900194
2880,11378,900488
2880,28387,900376
2880,8411,900022
2880,9662,900016
2880,1665,203393
2880,16942,900008
2880,23,204093
2880,4907,900618
2880,8558,900022
2880,15188,900114
2880,20212,901538
2880,28832,203193
2880,28890,203193
2880,5027,203127
2880,69,203147
2880,16309,901237
2880,16715,900008
2880,18108,900115
2880,4828,203845
2880,1030,901279
2880,17853,900876
2880,30118,900972
2880,863,900032
2880,21010,202948
2880,3013,900070
2880,4117,900019
2880,10234,202885
2880,11958,203395
2880,25835,
2880,8267,202945
2880,19119,204606
2880,23456,203349
2880,29058,
2880,29518,901235
2880,1639,901168
2880,19710,900955
2880,24874,
2880,26911,
2880,27151,900357
2880,29608,900095
2880,3741,901030
2880,5472,900010
2880,561,900983
2880,6994,900327
2880,9812,901286
2880,22888,900892
2880,5223,900104
2880,9700,900630
2880,13102,900544
2880,14495,900114
2880,16263,900414
2880,18927,204042
2880,6728,900540
2880,12553,900104
2880,12747,206207
2880,13376,900879
2880,14493,900114
2880,19343,900659
2880,5369,900040
2880,16431,900877
2880,17136,900048
2880,18641,900047
2880,22557,901861
2880,26791,900015
2880,7187,901251
2880,10150,901329
2880,13072,203388
2880,14193,900870
2880,22993,901209
2880,6671,901242
2880,23296,
2880,13675,900697
2880,17609,900062
2880,17656,901008
2880,22461,204744
2880,25086,900022
2880,7606,901853
2880,11040,900339
2880,17500,900862
2880,21093,204608
2880,28733,203193
2880,4165,900028
2880,5809,900928
2880,16353,901235
2880,4237,900028
2880,4688,900070
2880,10874,901386
2880,13801,205207
2880,14764,900114
2880,15727,205362
2880,21286,901752
2880,24955,900194
2880,27319,206142
2880,5326,900040
2880,6267,203774
2880,7632,901853
2880,8594,900037
2880,13140,203388
2880,16054,901237
2880,19113,204606
2880,11460,203136
2880,13725,900697
2880,19281,901479
2880,3827,204456
2880,5689,900088
2880,10507,205522
2880,10698,900467
2880,11780,900488
2880,13500,900879
2880,20818,203400
2880,20832,203709
2880,22988,901209
2880,24515,900010
2880,695,206840
2880,19278,901479
2880,19538,900020
2880,23768,900133
2880,29674,204818
2880,3289,203431
2880,5335,900040
2880,9667,900016
2880,17347,900862
2880,26074,901398
2880,524,900032
2880,5701,207015
2880,13126,900544
2880,1474,900027
2880,16232,900468
2880,1965,900969
2880,23819,900133
2880,26016,901398
2880,26900,900015
2880,4413,900019
2880,855,205303
2880,13991,901107
2880,14641,900114
2880,24802,900010
2880,27922,900250
2880,3850,901183
2880,691,206840
2880,7439,205716
2880,8432,900037
2880,15508,901107
2880,19903,203231
2880,20527,901179
2880,21565,203709
2880,25368,900357
2880,2575,900036
2880,4800,203306
2880,4832,900030
2880,12784,900914
2880,16531,901166
2880,18564,900047
2880,7591,900488
2880,18799,900006
2880,26189,901398
2880,5516,901301
2880,7586,203146
2880,10007,901268
2880,24951,900194
2880,26753,900316
2880,29801,901350
2880,17650,901008
2880,18170,203235
2880,23516,204093
2880,23829,900133
2880,28713,203193
2880,10984,901386
2880,16275,901237
2880,21799,901253
2880,23017,900376
2880,25253,900357
2880,30597,
2880,11718,900488
2880,13043,900922
2880,22810,900011
2880,30612,
2880,3784,901030
2880,11479,203136
2880,22857,204237
2880,4091,204665
2880,6250,901153
2880,849,205303
2880,14162,900581
2880,19073,901390
2880,19381,900020
2880,20341,204327
2880,2193,203430
2880,24310,900194
2880,27697,900250
2880,88,203147
2880,1141,204662
2880,28624,203193
2880,28913,203193
2880,7599,900488
2880,7700,900488
2880,9048,203897
2880,11738,900488
2880,17045,900048
2880,23569,202880
2880,24450,900010
2880,29726,901350
2880,4680,900540
2880,11005,900147
2880,11643,204601
2880,12882,900091
2880,1367,204603
2880,14936,900114
2880,17156,900048
2880,21963,900017
2880,2637,901243
2880,26960,208199
2880,30544,
2880,53,901856
2880,6719,900540
2880,7979,203398
2880,10327,901065
2880,19856,202499
2880,5192,203127
2880,7587,203146
2880,1090,205137
2880,15981,900021
2880,20494,205243
2880,28467,205587
2880,30101,900972
2880,11622,204601
2880,25764,
2880,29352,900515
2880,30543,
2880,4657,901275
2880,14345,901136
2880,22003,900337
2880,28903,203193
2880,4720,901734
2880,12429,900098
2880,16577,900926
2880,28129,
2880,368,203349
2880,24311,900194
2880,27910,900250
2880,27941,900250
2880,400,900032
2880,6387,901153
2880,7582,900488
2880,7732,900104
2880,7973,203398
2880,14002,901107
2880,2043,900063
2880,26923,900015
2880,28084,
2880,30023,900972
2880,3036,900070
2880,7704,900655
2880,10102,901834
2880,10182,202885
2880,15591,900858
2880,18175,900925
2880,638,900133
2880,9381,203896
2880,9729,900016
2880,14137,900014
2880,18782,203400
2880,27986,
2880,8479,203389
2880,8878,203149
2880,13813,205207
2880,22500,901861
2880,22814,900011
2880,618,900983
2880,6462,203195
2880,17096,900862
2880,8235,900022
2880,9313,203897
2880,10656,900059
2880,142,901856
2880,1772,900027
2880,1982,900969
2880,24232,900140
2880,24915,900194
2880,16403,203390
2880,16635,900877
2880,19147,204606
2880,27305,206142
2880,4820,900030
2880,5110,900932
2880,17595,900062
2880,20375,204327
2880,29537,901235
2880,30374,205451
2880,5408,901375
2880,7953,203398
2880,9350,900088
2880,14108,900014
2880,17051,900048
2880,17736,901008
2880,20377,204327
2880,21597,203898
2880,27567,901135
2880,17937,203235
2880,19822,203467
2880,22262,203597
2880,26412,900194
2880,28036,900250
2880,28887,203193
2880,7671,900488
2880,9520,208655
2880,20407,900414
2880,27542,900892
2880,28131,
2880,28653,203193
2880,3787,901030
2880,5615,202893
2880,20868,203709
2880,5495,901375
2880,6077,900016
2880,6482,203195
2880,6939,900540
2880,15303,900021
2880,18014,900047
2880,21285,901538
2880,23189,901861
2880,26350,901398
2880,27696,900250
2880,28228,204237
2880,14462,900114
2880,16125,901237
2880,24544,900010
2880,29500,901235
2880,3403,203430
2880,8979,900091
2880,13266,900457
2880,20366,204327
2880,27899,900250
2880,29158,900515
2880,7129,900904
2880,8471,900037
2880,15375,901107
2880,25367,900357
2880,2691,205137
2880,28496,206373
2880,7744,900104
2880,10354,901040
2880,15349,900114
2880,2061,900063
2880,21567,203898
2880,25974,901398
2880,26810,901179
2880,27264,900357
2880,27641,900250
2880,4010,202792
2880,4867,900030
2880,9190,203396
2880,10770,901367
2880,12874,203149
2880,1813,208089
2880,23813,900133
2880,24705,900194
2880,12508,203318
2880,13843,205207
2880,15911,204601
2880,19866,203467
2880,26917,900015
2880,2911,900665
2880,29222,
2880,4932,901275
2880,6436,901489
2880,681,206840
2880,13159,204310
2880,15364,900114
2880,24128,
2880,26532,
2880,30258,205451
2880,4543,900070
2880,11379,900488
2880,1520,900491
2880,15684,901107
2880,19542,900048
